REFERENCE;QUANTITY;"WHOLESALE PRICE";TOTAL
SP1129WB;5;212.74;1063.7
SP3080BLK;1;215.38;215.38
999698.999954;1;391.23;391.23
999792.999954;1;428.4;428.4
053151.231031;2;40.95;81.9
400001004;2;1357.06;2714.12
KLC180-295;7;70.426;492.982
SRNC032;5;157.66;788.3
999778.999994;1;412.65;412.65
E-BM/T/5;3;1741.4;5224.2
ATINTVAG13;1;381.432;381.432
FMBP3;4;241.753;967.012
043151.000388;1;39.69;39.69
SILZKBR8D8S;376;8.71;3274.96
BKR6E-11;12;1.77;21.24
EVE-ST38V8S-CF-HDP;2;468.6;937.2
KSB731;3;62.4795;187.4385
SAU048SYS;2;1040.35;2080.7
SVWP054;7;84.28;589.96
IFR7X8G;29;12.31;356.99
MMODP-1415B;2;9.9;19.8
MMODP-2015B;3;7.92;23.76
MMODP-1615B;19;9.9;188.1
VWR12PRWRCFO;2;54.694;109.388
PFR8S8EG;34;9;306
PFR7B;24;9.13;219.12
PFR7W-TG;32;9.25;296
LFR6AIX-11;22;7.76;170.72
JSK-116-BK;2;169.4065;338.813
AC-27-CB;6;155;930
AC-27-TI;1;69;69
AC-200-IC;20;175;3500
AC-N54-TP;39;53;2067
AC-R56-IC;31;108.5;3363.5
06F129717D;49;1.8;88.2
06F253039F;45;1.1;49.5
DILKAR7B11;36;13.97;502.92
VWR69000BF1;19;8.786;166.934
CTS-IT-288;5;165;825
EVE-A90-CF-ENG;3;342;1026
EVE-A90-CF-INT;3;799.8;2399.4
MMTS-MUS8-11;3;31.9;95.7
ATINTP&C6;2;381.386;762.772
ATINTP&C7;1;381.386;381.386
ATINTVAG35;2;535.532;1071.064
ATMSVAG5;2;309.81;619.62
ATIKMAZ01;4;153.3295;613.318
CTS-IT-289;7;208.99;1462.93
CTS-IT-800;19;165;3135
CTS-IT-910;8;94.99;759.92
CTS-EXH-DP-0024-S;1;181.49;181.49
CTS-HW-0271;14;41.99;587.86
CTS-EXH-DP-0025;9;274.99;2474.91
CTS-IT-340R;6;179.99;1079.94
SVWC058;7;241.94;1693.58
SVWX058;2;403.68;807.36
SBMC073;5;174.26;871.3
SFDC089;8;164.83;1318.64
216EVOFL-RB;5;27.3;136.5
AC-Z33-DP;6;50;300
AC-Z33-YP;12;60;720
EVE-C63-FTR;2;68.4;136.8
BKR001Z;3;92.9545;278.8635
BKF001Z;3;112.102;336.306
KLC180-115;8;51.4395;411.516
SVWCS045;3;205.49;616.47
FMTUBL7;1;57.178;57.178
CTS-F8X-DF;8;389.99;3119.92
FMBP5;1;230;230
FMTUBL8;2;165.186;330.372
883089.000148;1;901.53;901.53
FMDV6R;1;162.656;162.656
PPF-2044;3;44.2635;132.7905
RPF-2050;3;21.1485;63.4455
PPF-2102;4;29.509;118.036
PPF-2047;3;29.509;88.527
FMTUBL9;2;131.8705;263.741
FMEC1;1;246.33;246.33
MMRAD-SPY-00;4;166.65;666.6
MMRAD-MUS8-15;2;355.3;710.6
MMRAD-CTR-17S;2;265.73;531.46
MMBCC-STNGR-18PBE;3;118.8;356.4
KCA361;3;87.6185;262.8555
KCA467;2;165.3125;330.625
W53619;1;13.225;13.225
X-1015-BB;2;37.99;75.98
AC-VAG-ODP;127;2.75;349.25
CTS-HW-360;6;149.99;899.94
CTS-20T-MQB-DF;5;400;2000
CTS-FPK-002;1;299.99;299.99
CTS-IT-932;3;219.99;659.97
SCNX014;3;249.2;747.6
SMZ008;1;377.12;377.12
SMNX011;5;249.21;1246.05
ATINTFO52;3;292.767;878.301
SRNS028;1;386.605;386.605
EVE-N55-ENG;2;432;864
SVXP062;4;136.78;547.12
SCNC014;11;80.57;886.27
VWR12G7R601FO;17;89.792;1526.464
CTS-HW-408;16;71.49;1143.84
AC-S63-DP;12;150;1800
CTS-HW-040;2;77.99;155.98
CTS-EXH-DP-0039;1;494.99;494.99
KCA430;3;43.516;130.548
KCA334;2;67.045;134.09
ATINTBMW4;1;329.498;329.498
VWR1241S4;2;587.719;1175.438
VWR19G707;1;45.2065;45.2065
VWR12G7R602;5;266.731;1333.655
VWR12UPITINLET;22;61.778;1359.116
VWR11UPGT;1;50.6115;50.6115
VWR19G711;7;60.283;421.981
VWR14G700;1;489.762;489.762
PKR7A;12;9.28;111.36
RE8C-L;6;19.97;119.82
RE9B-T;6;21.73;130.38
RC-ZE81;2;50.37;100.74
MMRA-LC;9;10.56;95.04
BH-198;3;34.5;103.5
CLK-2;9;19.32;173.88
BH-273;5;51.75;258.75
BH-279;3;42.78;128.34
BH-304;5;48.3;241.5
BH-330;2;59.34;118.68
BH-326;2;55.2;110.4
BH-262ST;3;40.02;120.06
JC60/S2000;2;40.112;80.224
COASRMR26;2;189.75;379.5
COASRM250;1;141.45;141.45
COASFST16T3;5;191.1875;955.9375
STAB76A50014T;1;281.75;281.75
AB80SFRS2;1;345;345
WB-407;2;27.255;54.51
HMP-914;3;80.224;240.672
HMP-936;3;80.224;240.672
HMP-457;3;80.224;240.672
WB-235;2;54.51;109.02
WB-432;9;30.705;276.345
WB-280;1;45.724;45.724
HMP-385;1;65.55;65.55
BH-305;2;96.6;193.2
WB-427;4;30.705;122.82
WB-358;3;28.612;85.836
HMP-244;2;40.112;80.224
WB-301;4;25.3575;101.43
WB-336;3;27.255;81.765
HMP-363;3;40.112;120.336
HMP-424;1;40.112;40.112
HMP-526;3;44.85;134.55
HMP-592;4;40.112;160.448
HMP-712;8;44.85;358.8
WB-243;3;63.48;190.44
WB-567;3;28.612;85.836
WB-352;2;51.75;103.5
WB-429;11;61.41;675.51
WB-750;2;31.4755;62.951
WB-665;1;33.81;33.81
WB-586;1;31.487;31.487
WB-607;3;28.612;85.836
WB-576;7;33.81;236.67
WB-568;6;30.705;184.23
WB-547;2;28.612;57.224
WB-544;3;28.612;85.836
WB-257;2;28.612;57.224
WB-482;1;22.862;22.862
WB-447;3;25.3575;76.0725
WB-439;7;33.81;236.67
WB-412;3;25.3575;76.0725
WB-402;2;22.862;45.724
WB-394;4;40.02;160.08
WB-370;2;25.3575;50.715
WB-341;2;30.705;61.41
WB-293;2;25.3575;50.715
WB-287;1;30.705;30.705
HMP-929;2;48.3;96.6
HMP-921;1;40.112;40.112
HMP-895;2;51.75;103.5
HMP-347-2;3;80.224;240.672
WB-384;5;25.3575;126.7875
WB-232;2;24.6675;49.335
WB-520;2;28.612;57.224
WB-308;2;25.3575;50.715
WB-298;1;27.255;27.255
CTS-TR-1050;9;974.99;8774.91
CTS-HW-361;4;47.99;191.96
CTS-B58-HX;3;274.99;824.97
CTS-F8X-HX;5;249.99;1249.95
CTS-IT-291;2;119.99;239.98
W0508;4;20.93;83.72
EVE-A90-CF-HDP;1;461.4;461.4
KSB659;1;102.649;102.649
W63491;2;9.499;18.998
KCA477;2;63.572;127.144
VWR29G7250;3;395.577;1186.731
WB-206;2;28.6005;57.201
HMP-369;2;40.112;80.224
WB-285;1;22.862;22.862
SFDP091;4;71.12;284.48
9-309-1009;6;103.95;623.7
U5093;8;42.27;338.16
ILZTR6A8G;12;8.45;101.4
ILFR6B;40;7.17;286.8
KDT973;7;157.734;1104.138
KCA403;2;84.617;169.234
KTA281;1;132.687;132.687
MMBCC-F80-15CBE;15;144.1;2161.5
MMICP-F80-15;5;225.5;1127.5
AC-FIST7-BAD;49;17;833
AC-200-EVAP;48;4.5;216
SHYC103;5;163.12;815.6
SMBP006;3;164.825;494.475
WB-513;3;44.85;134.55
HMP-943;2;80.224;160.448
CTS-IT-290R;6;164.99;989.94
PPF-1744;5;29.509;147.545
MMHE-F80-15;2;338.25;676.5
EVE-FK8V3-CF-CHG;5;399;1995
MMOC-F80-15;9;286.54;2578.86
MMINT-F80-15;3;833.25;2499.75
TTEIS38;1;1146.47;1146.47
BBF44Z;3;134.6995;404.0985
BBR44Z;4;114.6665;458.666
EVE-FK8FK2-ENG;3;285.6;856.8
KSB633;2;83.9385;167.877
BTR99Z;2;91.5285;183.057
BTF99Z;2;112.102;224.204
KCA476;2;289.0755;578.151
KCA478;1;256.956;256.956
ALP.19.08.0004-1;4;507.47;2029.88
MMOC-MUS8-15T-SL;3;417.45;1252.35
VWR120001;14;3.772;52.808
ATMSFO108;2;77.97;155.94
R7438-9;84;31.25;2625
9-307-1059;15;103.95;1559.25
10.127.101TK;17;7.5;127.5
F2360P;24;29.32;703.68
F2361P;24;21;504
KT4006;1;529.85;529.85
ALP.19.08.0002-1;1;73.67;73.67
ALP.19.02.0001-1;1;535.97;535.97
ALP.07.08.0008-1;1;652.77;652.77
KT4042;2;654.57;1309.14
KT4021;2;419.1;838.2
KT4016;3;773.6;2320.8
KT4041;1;755.78;755.78
KT4008;3;450.14;1350.42
KT4014;1;521.32;521.32
KT4026;2;683.53;1367.06
KT4025;3;529.85;1589.55
ATIKFO21;5;117.9095;589.5475
KT4019;2;608.93;1217.86
KT4040;2;641.21;1282.42
KT4007;2;484.95;969.9
F2428P;24;29.32;703.68
F2429P;24;21;504
EVE-S55-CF-CHG;7;474;3318
CTS-IT-341;18;142.99;2573.82
CTS-IT-348;2;164.99;329.98
SBMP081;7;208.93;1462.51
P3BTAP1;2;34.8;69.6
P3BTAP2;3;34.8;104.4
AC-200K03-OT;85;50;4250
FMINDK33;1;236.5895;236.5895
FMCT6;2;230.874;461.748
058198025A;15;2.45;36.75
06K103213A;16;4;64
058253039L;48;0.85;40.8
06L115441;120;0.95;114
06F103483D;113;2.5;282.5
EVE-RS5-CF-SLM;1;485.4;485.4
1J0121407E;12;5;60
ATMSFO104;3;32.982;98.946
MMRAD-CTR-17;6;312.4;1874.4
EVE-RS4-CF-SLM;2;485.4;970.8
EVE-B58F-CF-ENG;1;371.4;371.4
EVE-N55-M2-ENG;2;486;972
03K906051;24;4.9;117.6
CTS-IT-312;17;71.49;1215.33
CTS-HW-380;1;60;60
CTS-IT-292;4;109.99;439.96
VWR12P1GTFO;1;61.2145;61.2145
034-605-0022;2;88;176
034-401-1006;2;325;650
EVO1106;2;198.57;397.14
EVO2300;3;207.36;622.08
20VW36502X;2;1253.35;2506.7
EVE-F4XB48-CF-INT;4;742.8;2971.2
EVE-JCWGP3-INT;2;925.2;1850.4
KT9902;1;750;750
1K0121407A;44;3.5;154
2Q0121321A;20;2.4;48
AC-211-CFA;40;4;160
FMBP4;1;120.497;120.497
HMP-954;3;44.85;134.55
EVE-W210-FTR;36;57;2052
EVE-15144-G2-FTR;3;35.4;106.2
ILTR6A-8G;8;10.69;85.52
MMTC-F80-15;3;260.7;782.1
CTS-TR-1050-OG;1;899.99;899.99
CTS-TR-1070;1;899.99;899.99
CTS-EXH-TP-0012;1;359.99;359.99
FMDV26A;2;103.5;207
DILKAR7C9H;44;10.11;444.84
PFR7Z-TG;53;7.19;381.07
KDT919;4;45.241;180.964
VWR12G7R602ITBLA;12;60.283;723.396
VWR13G700-SERV;20;17.3305;346.61
AC-OPC-DP;4;42;168
AC-S55-MP;19;220;4180
"THE-B5 037RE";1;167.8;167.8
MMAF-4007;1;30.25;30.25
MMBCC-SUP-20CBE;2;160.05;320.1
MMICP-STNGR-18F;1;96.36;96.36
MMTC-MUS-15SL;2;223.85;447.7
MMODP-12125B;8;9.9;79.2
VWR670006;7;94.185;659.295
VWR670004;6;75.348;452.088
U5055;58;17.48;1013.84
VWR670007;13;47.0925;612.2025
AC-200-VRA;24;6;144
BM5G9448AE;21;6;126
078198025;8;3.3;26.4
022103483E;11;6;66
06L253039C;36;3.5;126
078253039G;26;1.8;46.8
JSK-108;4;137.149;548.596
JSK-141;3;199.3065;597.9195
PPF-9795;3;29.509;88.527
1K0253144AE;24;4;96
MMBCC-MUS8-18PBE;3;117.7;353.1
034-101-3051;5;13.65;68.25
WB-514;1;31.487;31.487
SHD0395-1P-BK;2;21.46;42.92
SMA0001-1C-BK;2;22.22;44.44
SMA0002-1C-BK;3;22.22;66.66
SMT6052-1C;1;22.22;22.22
L3P3A8SX;2;231.42;462.84
L-ME/SS/3;1;509.03;509.03
S-ME/T/1H;1;2925.91;2925.91
WHT005185;70;3.5;245
MMAF-3005S;3;22;66
ALP.19.09.0001-2;3;972.97;2918.91
MS100204;105;34.97;3671.85
BMR74Z;4;115.483;461.932
KCA428;3;123.372;370.116
KDT974;3;130.272;390.816
KDT976;3;143.2095;429.6285
KLC140-395;3;62.5945;187.7835
KCA485;5;84.019;420.095
KDT969;6;33.465;200.79
VWR12UPGTCOMP;1;278.0355;278.0355
KTA282;1;138.115;138.115
KTA291;3;318.274;954.822
WA302R+L;6;110.7565;664.539
WSK-FRD011;2;154.721;309.442
R01-10-2;18;50;900
R02-10-2;7;50;350
R07-10-2;5;50;250
R12-10-1;4;45;180
R13-10-2;7;50;350
R09-10-2;4;45;180
R03-10-2;6;40;240
R04-10-2;8;40;320
R05-10-2;9;40;360
EVE-F8XM-CF-SBC;1;628.2;628.2
SILZKGR8B8S;97;7.69;745.93
L3P3MIEX;2;225.62;451.24
L3P3BG2X;3;225.62;676.86
L3P3BG3X;2;225.62;451.24
033CV17144;1;486.61;486.61
039DD21131;1;324.41;324.41
343PE16144;2;405.52;811.04
R-VW-004-HR;1;269;269
ILZKBR7B8G;12;7.35;88.2
VWR810000;36;15.824;569.664
001243.999532;2;434.07;868.14
EVE-A35-CF-INT;3;742.8;2228.4
EVE-A35-CF-CHG;3;428.4;1285.2
034-106-3039;6;325;1950
CTS-HW-306;6;53.99;323.94
CTS-IT-277;13;126.49;1644.37
KLC233;4;70.426;281.704
VWR180002;22;16.5715;364.573
058129717D;8;1.3;10.4
06K129717A;50;1.8;90
079133074B;7;4;28
11127565286;33;4.05;133.65
AC-200-CP;138;9;1242
AC-MK7-CP;372;9;3348
T50-10-1;13;32.58;423.54
PPF-1198;1;29.509;29.509
PPF-9933;2;29.509;59.018
PPF-9822;2;59.0295;118.059
SBMP082;9;121.19;1090.71
MMTC-SUP-20;2;273.9;547.8
MMSBH-F80-15;1;214.5;214.5
"THE-8J 003 02";2;20;40
KT4033;2;530.78;1061.56
KT4048;2;667.01;1334.02
VWR12G7R600OS;7;17.3305;121.3135
VWR62005MM;4;56.511;226.044
VWR180003;25;16.5715;414.2875
VWR31G8GT;14;148.3385;2076.739
SFDX089;1;349.27;349.27
WB-512;3;30.705;92.115
KLC140-255;2;62.5945;125.189
KDT975;2;154.169;308.338
MMAI-SUP-20;2;243.54;487.08
CI100033-B;11;160.96;1770.56
MS100137;9;139.97;1259.73
MS100110;7;27.97;195.79
MMRAD-SUP-20;2;426.36;852.72
MMRAD-SUP-20A;1;313.39;313.39
9-307-1060;21;103.95;2182.95
9-441-0901;1;158.95;158.95
AC-45-BT;8;14.7;117.6
AC-B48-BT;2;13.55;27.1
AC-MK7-TO;21;38;798
7-502;1;95.4;95.4
7-400;2;79.5;159
7-404;2;101.4;202.8
7-402;2;95.4;190.8
7-500;1;107.4;107.4
6-01-G;8;17.4;139.2
06K103484F;48;1.85;88.8
KLC242;2;64.722;129.444
BTF102Z;3;103.9715;311.9145
BTR102Z;2;103.9715;207.943
CTS-CRI-14422;3;389.99;1169.97
CTS-BV-0009-3;2;137.49;274.98
VWR3131S3;3;148.3385;445.0155
011EM16134;2;258.73;517.46
ATINTHYU1;2;370.392;740.784
ARMABM92M3-A;2;678;1356
ARMABM87M2-A;2;715;1430
ARMAHDATYR-A;2;665.5;1331
ARMATYPFK8-A;2;605;1210
ARMAADS5B9-A;2;665.5;1331
ARMAAUDIS4-A;1;653.4;653.4
EVE-GR4-CF-INT;12;780;9360
VWR680004;3;516.6375;1549.9125
VWR680014;5;353.1995;1765.9975
MS100112;6;31.47;188.82
CI100039-B;19;118.97;2260.43
ATEXHHYU1;3;180.067;540.201
PPF-9856;2;29.509;59.018
PPF-9998;4;29.509;118.036
PPF-9774;2;29.509;59.018
ARMAAD0RS6-A;2;847;1694
ARMATYFT86-A;2;468;936
ARMABZA450G-A;5;663;3315
ARMABZA250S;4;592.9;2371.6
ARMAGOLF6R-A;1;512;512
ARMABM8235-A;2;541.75;1083.5
ARMABMW335-A;3;541.2;1623.6
ARMAFDMK40-A;2;308.55;617.1
ARMAMINR60-A;2;369;738
ARMABM82M4-A;2;1207;2414
ARMAAD08VA-A;2;756;1512
CTS-IT-820;7;119.99;839.93
CS57-AR60016;1;43.8;43.8
CS57-AR60046;1;41;41
CS57-AR60022;1;38;38
CS57-AR60037;2;45.6;91.2
CS57-AR60038;2;96;192
CS57-AR60019;3;40.8;122.4
CS57-AR60009;2;42;84
CS57-AR60010;2;42;84
ARMAFDFIST-A;2;209;418
ARMAFDMK30;2;209;418
ARMAGOLF7G-A;4;598.95;2395.8
CG85-02-0023;10;194;1940
1CCVW08F02;1;121;121
ARMAAD0RS4-1;5;88;440
ES-311366;2;26.9892;53.9784
ES-361074;5;26.9892;134.946
ES-325248;4;20.9916;83.9664
MMRAD-MK7-15;10;312.95;3129.5
MMRAD-MK7-15A;8;156.2;1249.6
MMINT-MK6-06;9;454.84;4093.56
MMBCC-S4-18PBE;2;207.9;415.8
MMRAD-MIA-06;4;199.36;797.44
ES-361077;2;26.9892;53.9784
ES-325499;3;20.9916;62.9748
ES-351122;4;26.9892;107.9568
ES-355042;3;20.9916;62.9748
ES-351186;8;26.9892;215.9136
ES-355194;7;20.9916;146.9412
ES-351301;5;26.9892;134.946
ES-351255;2;26.9892;53.9784
ES-355257;3;20.9916;62.9748
ES-331140;3;26.9892;80.9676
ES-335036;3;20.9916;62.9748
ES-335300;4;20.9916;83.9664
ES-341225;6;26.9892;161.9352
ES-335233;1;26.9892;26.9892
ES-335161;3;26.9892;80.9676
ES-331120;3;26.9892;80.9676
ES-325198;5;20.9916;104.958
ES-321310;4;26.9892;107.9568
ES-321262;3;26.9892;80.9676
ES-331167;5;26.9892;134.946
ES-325469;1;20.9916;20.9916
ES-321467;1;26.9892;26.9892
SD-3352538;3;66.4734;199.4202
SD-3311001;9;104.958;944.622
SD-3355038;4;69.972;279.888
SD-3315007;1;87.465;87.465
SD-3355008;4;69.972;279.888
SD-3313061;2;76.9692;153.9384
SD-3355060;2;73.4706;146.9412
SD-3218172;4;80.4678;321.8712
SD-3252008;5;71.37144;356.8572
SD-3218112;2;76.9692;153.9384
SD-3252010;4;71.37144;285.48576
SD-3252028;5;130.84764;654.2382
SD-3212031;4;146.9412;587.7648
SD-3212037;3;103.2087;309.6261
SD-3252034;2;97.9608;195.9216
SD-3416003;1;115.10394;115.10394
AMS.21.09.0002-1;3;74.96;224.88
ALP.07.07.0010-1;1;1679.99;1679.99
CTS-IT-256;1;100;100
BSR20XXXZ;1;99.636;99.636
BBF46;4;107.3065;429.226
BMF74;2;138.023;276.046
SD-3416053;2;157.437;314.874
SD-3456054;2;143.4426;286.8852
SD-3617001;3;73.4706;220.4118
SD-3657010;3;73.4706;220.4118
SD-3617003;4;118.9524;475.8096
SD-3657012;2;101.4594;202.9188
WSK-TOY002;6;98.325;589.95
SD-3657014;3;115.10394;345.31182
SD-3512802;4;79.41528;317.66112
SD-3552803;4;79.41528;317.66112
SD-3513005;3;73.4706;220.4118
SD-3552805;2;59.4762;118.9524
SD-3513099;3;79.41528;238.24584
SD-3551535;3;73.4706;220.4118
369928C;1;1333.79;1333.79
SD-3513145;4;73.4706;293.8824
SD-3553070;3;87.465;262.395
SD-3513149;4;103.2087;412.8348
SD-3553084;3;91.31052;273.93156
MMTS-F80-15;20;62.69;1253.8
MMTS-CTR-17;3;28.59;85.77
SD-3519301;1;101.4594;101.4594
SD-3513007;3;97.9608;293.8824
SD-3559302;4;80.4678;321.8712
Z-9910017;3;118.9524;356.8572
Z-3250001;7;76.9692;538.7844
ILZKAR7A10;24;7.09;170.16
Z-325469;2;69.972;139.944
ATINTYGR1;1;384.3645;384.3645
AC-IS-TB;74;25.5;1887
Z-341225;11;76.9692;846.6612
Z-335161;4;69.972;279.888
Z-335233;6;69.972;419.832
Z-325499;9;69.972;629.748
Z-345227;2;69.972;139.944
Z-361074;5;76.9692;384.846
Z-325248;3;69.972;209.916
FS-38034B24R/25L;1;279.888;279.888
FMMD5;4;73.1975;292.79
034-504-Z013;3;162.5;487.5
6-1002-FRB;16;77.4;1238.4
R-BMW-018-I;4;402.5;1610
R-AUD-001-I;4;300.5;1202
C-AUD-004L;2;904;1808
FSBS40034B26R/27L;2;692.7228;1385.4456
FP3325137;6;192.423;1154.538
FP-3355132;3;108.4566;325.3698
EVE-ST38V8S-CF-ENG;5;342.6;1713
P3PSEN;4;37.7;150.8
KT9954;1;982.8;982.8
STAB122XLI30N;1;193.2;193.2
FMMD6;3;75.854;227.562
SES3078;2;553.74;1107.48
SES3078TIP;10;77.03;770.3
X-1030;14;12.4;173.6
CI100033-A;4;31.47;125.88
MS100113;4;38.47;153.88
CI100033;2;384.97;769.94
CI100037;6;384.97;2309.82
VWR140004;3;124.9475;374.8425
TS-0205-1010;1;155;155
EVE-C8RS6-CF-INT;10;1590;15900
TS-0203-1257;4;92.5;370
TS-0203-1262;3;102.48;307.44
TS-0203-1264;1;80;80
TS-0203-1081;2;107.5;215
TS-0203-1104;1;15.98;15.98
AU128;1;690;690
TS-0203-1101;3;12.28;36.84
TS-0203-2002;1;15;15
TS-0720-1004;4;18.37;73.48
A1000008;11;13.97;153.67
MS100086;2;59.09;118.18
CI100039;17;192.46;3271.82
TS-0720-1003;2;22.98;45.96
MS100198;3;630.98;1892.94
MS100016;2;789.57;1579.14
VWR17G8R600;28;30.1415;843.962
VWR190001;3;61.5365;184.6095
VWR160000;9;90.413;813.717
SBMP083;2;137.26;274.52
SBMX083;1;401.86;401.86
TS-0720-1007;1;20;20
TS-0402-1001;1;12.48;12.48
VWR31G80R;1;148.3385;148.3385
VWR31P2GT;2;148.3385;296.677
033CS17136;2;324.41;648.82
TS-0402-1004;2;10.36;20.72
TS-0402-1005;2;10.36;20.72
TS-0402-1006;4;14.23;56.92
TS-0402-1013;1;14.98;14.98
VWR54G5COMP;2;306.797;613.594
TS-0645-4052;1;94.98;94.98
TS-0645-3052;2;94.98;189.96
SAUC092;2;484.495;968.99
SAUP087;1;176.67;176.67
STYP009;7;154.88;1084.16
ATRADBMW1;1;415.8515;415.8515
KLC157;8;62.5945;500.756
KCA417;3;18.5955;55.7865
KLC175;2;70.426;140.852
KTA138A;2;119.393;238.786
TS-0622-5072;1;95;95
EVE-A45S-CF-INT;5;799.8;3999
CTS-EXH-DP-0026;2;899.99;1799.98
CTS-IT-938;21;219.99;4619.79
CTS-HW-450;5;89.99;449.95
CTS-IGN-006;237;19.49;4619.13
CTS-IGN-007;71;25.99;1845.29
CTS-SUS-2002;1;82.49;82.49
MMTB-CTR-17;2;90.75;181.5
MMTB-SUP-20;7;121.93;853.51
MMTB-MUS4-15;2;113.03;226.06
MMTB-FOST-13;3;113.03;339.09
MMTB-N54-07;4;164.62;658.48
AC-MK7-FPT;18;3.2;57.6
AC-UNI-WD;128;3.5;448
A1000004;16;6.96;111.36
CI100040;1;279.97;279.97
CI100037-A;3;216.97;650.91
ARMABM90M5-A;1;974;974
ARMAMIM135-A;1;695.75;695.75
ARMABM3034-A;3;666;1998
ARMABMWF30-A;1;666;666
CG85-02-0002;5;193.6;968
300001009;1;632.68;632.68
ALP.07.13.0002-1;1;127.46;127.46
ALP.07.03.0016-1;1;671.97;671.97
ALP.07.03.0014-1;1;149.97;149.97
AMS.04.05.0001-1;2;370.97;741.94
VWR810002;26;44.459;1155.934
VWR29DQ381;6;413.655;2481.93
VWR130006;16;32.0275;512.44
R-BMW-019-I;2;402.5;805
03H971921;639;4.8;3067.2
R17-10-2;7;50;350
AC-180-EM;45;16.2;729
ATIKYGR01;3;223.905;671.715
ATMSYGR02;3;202.147;606.441
ATMSYGR04;1;293.5145;293.5145
S-TY/T/2;2;2058.21;4116.42
E-TY/SS/3;3;327.44;982.32
SMA0600-1P-BK;3;11.49;34.47
STY0014-1C-BK;3;22.22;66.66
ATINTFO55;1;344.885;344.885
U5099;38;43.09;1637.42
TS-0223-1091;1;109.98;109.98
TS-0801-1002;2;57.5;115
TS-0645-2052;4;81.25;325
MMSBH-RX8-04K;1;281.05;281.05
FMINDK31;4;186.8635;747.454
ATMSFK802;1;310.2815;310.2815
ATMSYGR05;4;42.711;170.844
GPST;78;1;78
AMS-00.06.0108-1;939;0.42;394.38
PPF-1826;2;29.509;59.018
WSK-TOY001;2;113.5395;227.079
BHF53Z;1;103.477;103.477
VWR12G7R600;1;206.08;206.08
VWR12G7R600ITBLA;51;60.283;3074.433
ITGFST8;3;152.145;456.435
PRK-148-BK;1;300.5295;300.5295
CTS-IGN-008;72;17.87;1286.64
VWR180004;41;21.1025;865.2025
VWR810003;4;150.696;602.784
AC-MK7-IM;12;230;2760
WB-508;1;69;69
ITGYARISKITEVO;2;355.787;711.574
ATIKMINI04;6;249.5845;1497.507
VWR810005;7;97.957;685.699
VWR810004;7;113.022;791.154
VWR810009;3;31.648;94.944
CTS-F1x-M5M6-DF;2;599.99;1199.98
EVE-Vbadge;10;8.4;84
VWR120010;50;140.898;7044.9
VWR120003;19;140.898;2677.062
ILKR8E6;16;12.28;196.48
DILKAR8A8;30;19.05;571.5
AC-N54-TB;29;84;2436
BPR8EIX;8;8.37;66.96
R18-10-2;5;40;200
AC-MK7-GFH;13;16;208
MMOCF-BMW;6;34.06;204.36
CTS-HX-006;6;162.49;974.94
P3ESVA;2;49.3;98.6
PPF-1512;2;29.509;59.018
KCA510;8;108.7095;869.676
KTA285;5;187.105;935.525
KTA286;2;117.7485;235.497
AC-MK7-BT;55;12;660
AC-27-YH;13;31.96;415.48
KTA259;1;157.2625;157.2625
EUPD6003411R;2;869.74;1739.48
MMAI-MK7-TI;4;84.15;336.6
AC-500-TB;71;21.76;1544.96
AC-45-TB;54;40.76;2201.04
AC-200-TB;63;27.76;1748.88
EUPD3003713R;3;428.72;1286.16
ATINTVAG41;1;765.3135;765.3135
ATIKYGR02;3;427.869;1283.607
ATIKNIS01;2;210.3925;420.785
ILKAR7L11;4;13.13;52.52
MMHOSE-MK7-15RRBK;3;17.05;51.15
EUPD4003106R;3;677.742;2033.226
EUPD6003412R;1;942.22;942.22
CTS-HX-007;1;259.99;259.99
EUPD4004701R;5;479.74;2398.7
EUPD4002102R;1;407.74;407.74
EUPD4002112R;5;437.74;2188.7
EUPD4005001R;2;474.22;948.44
EUPD6002209R;1;629.742;629.742
EUPD8002210R;1;839.74;839.74
EUPD6003401R;1;767.74;767.74
EUPD6002211R;2;629.74;1259.48
EUPD6002210R;2;629.74;1259.48
EUPD5002115R;3;569.74;1709.22
EUPD4003601R;1;467.74;467.74
EUPD4003302R;1;682.22;682.22
EUPD4003211R;3;419.74;1259.22
EUPD2003301R;3;448.22;1344.66
VWR190002;1;45.2065;45.2065
ALP.07.04.0028-2;3;146.17;438.51
CI100035-B;1;262.46;262.46
AC-MK8-MD;74;26.5;1961
AC-BM-ODP;65;2.5;162.5
AC-27-DEL;10;6.5;65
PPF-9786;2;29.509;59.018
RPF-2045;5;24.817;124.085
VWR810006;6;158.2285;949.371
SP-27;19;10.7;203.3
CTS-A90-HX;2;329.99;659.98
ATMSYGR08;1;80.822;80.822
ATMSYGR07;5;96.4505;482.2525
ATMSREN8;4;95.818;383.272
ATMSREN7;3;82.7655;248.2965
DP-BM/SS/9;1;1424.59;1424.59
SFDC091;3;185.22;555.66
ATMSHYU4;1;157.9985;157.9985
WB-323;5;28.612;143.06
VWR520000;4;105.478;421.912
VWRA10000;4;5.6465;22.586
EUPD4002701R;1;521.74;521.74
VWR150002;4;201.5605;806.242
ALP.37.03.0004-2;1;156;156
RC-HE64;3;26.52;79.56
EVE-G8XMV2-CF-INT;11;1590;17490
ATMSBMW5;1;209.6335;209.6335
ARMABG82M4-A-3/4;1;869;869
ARMATYYAGR-A;2;390;780
