FLUXO;PERIODO;NIF;REF;NC;PAIS;PORIGEM;REGIAO;CODENT;NATTRA;MODTRA;AERPOR;MASSA;UNSUP;VALFAC;ADQNIF;ERRO
INTRA-CH;202510;513881387;STY0015-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202510;513881387;SRN0616-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202510;513881387;SAU0496-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202510;513881387;SMA0600-1P-BK;87083091;ES;ES;10;EXW;11;3;;0,3;3;34;;
INTRA-CH;202510;513881387;SBW1170-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202510;513881387;SBW0900-6P-BK;87083091;ES;ES;10;EXW;11;3;;0,9;1;61;;
INTRA-CH;202510;513881387;SSE0432-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202510;513881387;SMA0001-1C-BK;40093100;ES;ES;10;EXW;11;3;;0,3;2;44;;
INTRA-CH;202510;513881387;SNN0910-1C-BK;40093100;ES;ES;10;EXW;11;3;;0,3;4;88;;
INTRA-CH;202510;513881387;UR-RT2-3216;87088055;NL;NL;10;EXW;11;3;;3,4;2;121;;
