REFERENCE;QUANTITY;"WHOLESALE PRICE";TOTAL
053151.231031;2;40.95;81.9
400001004;2;1357.06;2714.12
KLC180-295;7;70.426;492.982
SRNC032;13;157.66;2049.58
999778.999994;1;412.65;412.65
E-BM/T/5;3;1741.4;5224.2
ATINTVAG13;3;381.432;1144.296
FMBP3;4;241.753;967.012
043151.000388;1;39.69;39.69
SILZKBR8D8S;504;8.71;4389.84
SILZKFR8D7S;51;6.87;350.37
BKR6E-11;16;1.77;28.32
EVE-ST38V8S-CF-HDP;2;468.6;937.2
KSB731;3;62.4795;187.4385
SAU048SYS;2;1040.35;2080.7
SVWP054;9;84.28;758.52
IFR7X8G;33;12.31;406.23
MMODP-1415B;16;9.9;158.4
MMODP-2015B;3;7.92;23.76
MMODP-1615B;22;9.9;217.8
VWR12PRWRCFO;2;54.694;109.388
PFR8S8EG;36;9;324
PFR7B;11;9.32;102.52
PFR7W-TG;24;9.25;222
LFR6AIX-11;20;7.76;155.2
JSK-116-BK;1;169.4065;169.4065
AC-27-CB;6;155;930
AC-N54-TP;35;53;1855
AC-R56-IC;25;108.5;2712.5
EVE-B9RS5-CF-INT;10;942.59;9425.9
06F129717D;45;1.8;81
06F253039F;45;1.1;49.5
DILKAR7B11;30;13.97;419.1
VWR69000BF1;23;8.786;202.078
CTS-IT-288;2;165;330
EVE-A90-CF-ENG;3;342;1026
EVE-A90-CF-INT;1;799.8;799.8
MMTS-MUS8-11;3;31.9;95.7
ATINTP&C6;2;381.386;762.772
ATINTP&C7;5;381.386;1906.93
ATMSVAG5;2;309.81;619.62
ATIKMAZ01;7;153.3295;1073.3065
CTS-IT-289;5;208.99;1044.95
CTS-IT-800;16;165;2640
CTS-IT-910;4;94.99;379.96
CTS-EXH-DP-0024-S;3;181.49;544.47
CTS-HW-0271;9;41.99;377.91
CTS-EXH-DP-0025;7;274.99;1924.93
CTS-IT-340R;1;179.99;179.99
SVWC058;5;241.94;1209.7
SVWX058;2;403.68;807.36
SBMC073;6;174.26;1045.56
SFDC089;8;164.83;1318.64
216EVOFL-RB;5;27.3;136.5
AC-Z33-DP;2;50;100
AC-Z33-YP;11;60;660
EVE-C63-FTR;3;68.4;205.2
KDT967;2;12.3855;24.771
BKR001Z;3;92.9545;278.8635
BKF001Z;3;112.102;336.306
KLC180-115;8;51.4395;411.516
SVWCS045;6;205.49;1232.94
FMTUBL7;4;57.178;228.712
FMTUBL8;2;165.186;330.372
883089.000148;1;901.53;901.53
FMDV6R;1;162.656;162.656
PPF-2044;3;44.2635;132.7905
RPF-2050;1;21.1485;21.1485
PPF-2102;3;29.509;88.527
PPF-2047;3;29.509;88.527
FMTUBL9;2;131.8705;263.741
FMEC1;1;246.33;246.33
MMRAD-SPY-00;4;166.65;666.6
MMRAD-MUS8-15;2;355.3;710.6
MMRAD-CTR-17S;1;265.73;265.73
MMBCC-STNGR-18PBE;3;118.8;356.4
KCA361;1;87.6185;87.6185
KCA467;1;165.3125;165.3125
W53619;2;14.8695;29.739
X-1015-BB;1;37.99;37.99
AC-VAG-ODP;105;2.75;288.75
CTS-20T-MQB-DF;3;400;1200
SCNX014;3;249.2;747.6
SMZ008;1;377.12;377.12
SMNX011;3;249.21;747.63
ATINTFO52;4;292.767;1171.068
SRNS028;1;386.605;386.605
EVE-N55-ENG;2;432;864
SVXP062;3;136.78;410.34
SCNC014;5;80.57;402.85
VWR12G7R601FO;39;89.792;3501.888
CTS-HW-408;15;71.49;1072.35
AC-S63-DP;8;150;1200
CTS-HW-040;2;77.99;155.98
CTS-EXH-DP-0039;1;494.99;494.99
KCA430;3;43.516;130.548
KCA334;2;67.045;134.09
ATINTBMW2;1;381.432;381.432
ATINTBMW4;1;345.9775;345.9775
VWR1241S4;2;587.719;1175.438
VWR19G707;5;45.2065;226.0325
VWR12G7R602;5;266.731;1333.655
VWR12UPITINLET;13;61.778;803.114
VWR11UPGT;1;50.6115;50.6115
VWR19G711;15;60.283;904.245
VWR14G700;4;489.762;1959.048
PKR7A;12;9.28;111.36
RE8C-L;14;19.97;279.58
RE9B-T;14;21.73;304.22
MMRA-LC;9;10.56;95.04
BH-198;3;34.5;103.5
CLK-2;7;19.32;135.24
BH-273;5;51.75;258.75
BH-279;3;42.78;128.34
BH-304;5;48.3;241.5
BH-330;2;59.34;118.68
BH-326;2;55.2;110.4
BH-262ST;3;40.02;120.06
JC60/S2000;2;40.112;80.224
COASRMR26;1;189.75;189.75
COASFST16T3;2;191.1875;382.375
AB80SFRS2;1;345;345
WB-407;2;27.255;54.51
HMP-914;2;80.224;160.448
HMP-936;3;80.224;240.672
HMP-457;3;80.224;240.672
WB-235;2;54.51;109.02
WB-432;8;30.705;245.64
WB-280;1;45.724;45.724
HMP-385;1;65.55;65.55
BH-305;2;96.6;193.2
WB-358;1;28.612;28.612
HMP-244;2;40.112;80.224
WB-301;4;25.3575;101.43
WB-336;3;27.255;81.765
HMP-363;3;40.112;120.336
HMP-424;1;40.112;40.112
HMP-526;3;44.85;134.55
HMP-592;4;40.112;160.448
HMP-712;7;44.85;313.95
WB-243;3;63.48;190.44
WB-567;3;28.612;85.836
WB-352;2;51.75;103.5
WB-429;9;61.41;552.69
WB-750;2;31.4755;62.951
WB-607;3;28.612;85.836
WB-576;6;33.81;202.86
WB-568;6;30.705;184.23
WB-547;2;28.612;57.224
WB-544;3;28.612;85.836
WB-257;2;28.612;57.224
WB-482;1;22.862;22.862
WB-447;3;25.3575;76.0725
WB-439;5;33.81;169.05
WB-412;2;25.3575;50.715
WB-402;2;22.862;45.724
WB-394;4;40.02;160.08
WB-370;1;25.3575;25.3575
WB-341;2;30.705;61.41
WB-293;2;25.3575;50.715
WB-287;1;30.705;30.705
HMP-929;2;48.3;96.6
HMP-921;1;40.112;40.112
HMP-895;2;51.75;103.5
HMP-347-2;3;80.224;240.672
WB-384;4;25.3575;101.43
WB-232;2;24.6675;49.335
WB-520;2;28.612;57.224
WB-308;2;25.3575;50.715
CTS-TR-1050;1;974.99;974.99
CTS-HW-361;1;47.99;47.99
CTS-B58-HX;1;274.99;274.99
CTS-F8X-HX;8;249.99;1999.92
CTS-IT-291;2;119.99;239.98
W0508;4;20.93;83.72
EVE-A90-CF-HDP;1;461.4;461.4
KSB659;1;102.649;102.649
W63491;2;9.499;18.998
KCA477;2;63.572;127.144
VWR29G7250;2;395.577;791.154
WB-206;1;28.6005;28.6005
HMP-369;1;40.112;40.112
WB-285;1;22.862;22.862
SFDP091;8;71.12;568.96
9-309-1009;4;103.95;415.8
ILZTR6A8G;27;6.5;175.5
ILFR6B;25;7.23;180.75
KDT973;7;157.734;1104.138
KCA403;2;84.617;169.234
KTA281;1;132.687;132.687
MMBCC-F80-15CBE;9;144.1;1296.9
MMICP-F80-15;5;225.5;1127.5
EVE-FK2V3-CF-CHG;6;399;2394
AC-FIST7-BAD;47;17;799
AC-200-EVAP;42;4.5;189
SHYC103;8;163.12;1304.96
SMBP006;2;164.825;329.65
WB-513;3;44.85;134.55
HMP-943;1;80.224;80.224
CTS-IT-290R;2;164.99;329.98
PPF-1744;5;29.509;147.545
MMHE-F80-15;2;338.25;676.5
EVE-FK8V3-CF-CHG;6;399;2394
MMOC-F80-15;8;286.54;2292.32
MMINT-F80-15;3;833.25;2499.75
TTEIS38;2;1310.25;2620.5
BBF44Z;2;134.6995;269.399
BBR44Z;3;114.6665;343.9995
EVE-FK8FK2-ENG;3;285.6;856.8
KSB633;2;83.9385;167.877
BTR99Z;2;91.5285;183.057
BTF99Z;2;112.102;224.204
KCA476;6;289.0755;1734.453
KCA478;1;256.956;256.956
ALP.19.08.0004-1;2;507.47;1014.94
MMOC-MUS8-15T-SL;3;417.45;1252.35
VWR120001;20;3.772;75.44
ATMSFO108;4;77.97;311.88
R7438-9;151;31.25;4718.75
9-307-1059;13;103.95;1351.35
10.127.101TK;13;7.5;97.5
F2360P;24;29.32;703.68
F2361P;24;21;504
KT4006;1;529.85;529.85
ALP.19.08.0002-1;1;73.67;73.67
ALP.19.02.0001-1;1;535.97;535.97
ALP.07.08.0008-1;1;652.77;652.77
KT4042;2;654.57;1309.14
KT4021;2;419.1;838.2
KT4016;3;773.6;2320.8
KT4008;3;450.14;1350.42
KT4014;1;521.32;521.32
KT4026;2;683.53;1367.06
ATIKFO21;5;117.9095;589.5475
KT4019;2;608.93;1217.86
KT4040;2;641.21;1282.42
KT4007;2;484.95;969.9
F2428P;24;29.32;703.68
F2429P;24;21;504
EVE-S55-CF-CHG;6;474;2844
CTS-IT-341;14;142.99;2001.86
CTS-IT-348;2;164.99;329.98
SBMP081;7;208.93;1462.51
P3BTAP1;2;34.8;69.6
P3BTAP2;3;34.8;104.4
AC-200K03-OT;82;50;4100
FMINDK33;1;236.5895;236.5895
FMCT6;2;230.874;461.748
058198025A;7;2.45;17.15
06K103213A;12;4;48
058253039L;47;0.85;39.95
06L115441;120;0.95;114
06F103483D;109;2.5;272.5
EVE-RS5-CF-SLM;1;485.4;485.4
1J0121407E;11;5;55
AC-200-HPFP;2;236.97;473.94
ATMSFO104;6;32.982;197.892
MMRAD-CTR-17;5;312.4;1562
EVE-RS4-CF-SLM;2;485.4;970.8
EVE-RS5-CF-ENG;1;457.2;457.2
EVE-B58F-CF-ENG;1;371.4;371.4
EVE-N55-M2-ENG;2;486;972
03K906051;2;4.9;9.8
CTS-IT-312;16;71.49;1143.84
CTS-IT-292;3;109.99;329.97
CTS-IT-166;1;129.99;129.99
VWR12P1GTFO;2;61.2145;122.429
034-605-0022;2;88;176
034-401-1006;2;325;650
EVO1106;2;198.57;397.14
EVO2300;1;207.36;207.36
20VW36502X;2;1253.35;2506.7
EVE-F4XB48-CF-INT;5;742.8;3714
EVE-JCWGP3-INT;4;925.2;3700.8
KT9902;1;750;750
1K0121407A;36;3.5;126
2Q0121321A;18;2.4;43.2
AC-211-CFA;25;4;100
FMBP4;1;130.548;130.548
U5020;24;23.47;563.28
HMP-954;2;44.85;89.7
EVE-W210-FTR;51;57;2907
EVE-15144-G2-FTR;3;35.4;106.2
ILTR6A-8G;16;10.69;171.04
MS100204;205;34.97;7168.85
MMTC-F80-15;7;260.7;1824.9
CTS-TR-1050-OG;1;899.99;899.99
CTS-EXH-TP-0012;3;359.99;1079.97
FMDV26A;2;103.5;207
DILKAR7C9H;40;10.38;415.2
PFR7Z-TG;25;7.19;179.75
KDT919;4;45.241;180.964
VWR12G7R602ITBLA;8;60.283;482.264
VWR13G700-SERV;21;17.3305;363.9405
AC-S55-MP;11;220;2420
"THE-B5 037RE";1;167.8;167.8
MMAF-4007;3;30.25;90.75
MMBCC-SUP-20CBE;2;160.05;320.1
MMICP-STNGR-18F;1;96.36;96.36
MMTC-MUS-15SL;2;223.85;447.7
MMODP-12125B;5;9.9;49.5
VWR670006;14;94.185;1318.59
VWR670004;6;75.348;452.088
U5055;98;17.48;1713.04
VWR670007;18;47.0925;847.665
AC-200-VRA;22;6;132
BM5G9448AE;21;6;126
078198025;6;3.3;19.8
022103483E;11;6;66
06L253039C;36;3.5;126
078253039G;26;1.8;46.8
JSK-108;4;137.149;548.596
JSK-141;3;199.3065;597.9195
PPF-9795;3;29.509;88.527
1K0253144AE;20;4;80
MMBCC-MUS8-18PBE;3;117.7;353.1
034-101-3051;5;13.65;68.25
WB-514;1;31.487;31.487
SHD0395-1P-BK;2;21.46;42.92
SMA0001-1C-BK;2;22.22;44.44
SMA0002-1C-BK;3;22.22;66.66
SMT6052-1C;1;22.22;22.22
SSU1000-1C-BK;2;22.56;45.12
L3P3A8SX;2;231.42;462.84
L-ME/SS/3;1;509.03;509.03
S-ME/T/1H;1;2925.91;2925.91
WHT005185;66;3.5;231
MMAF-3005S;3;22;66
ALP.19.09.0001-2;3;972.97;2918.91
BMR74Z;3;115.483;346.449
KCA428;3;123.372;370.116
KDT974;3;130.272;390.816
KDT976;3;143.2095;429.6285
KLC140-395;3;62.5945;187.7835
KCA485;4;84.019;336.076
KDT969;6;33.465;200.79
VWR12UPGTCOMP;1;278.0355;278.0355
KTA282;2;177.445;354.89
KTA291;1;318.274;318.274
WA302L;6;59.777;358.662
WA302R;6;50.8415;305.049
WSK-FRD011;2;154.721;309.442
R01-10-2;14;50;700
R02-10-2;6;50;300
R07-10-2;3;50;150
R12-10-1;4;45;180
R13-10-2;5;50;250
R09-10-2;4;45;180
R03-10-2;6;40;240
R04-10-2;8;40;320
R05-10-2;9;40;360
EVE-F8XM-CF-SBC;1;628.2;628.2
SILZKGR8B8S;267;7.69;2053.23
L3P3MIEX;2;225.62;451.24
L3P3BG2X;3;225.62;676.86
L3P3BG3X;2;225.62;451.24
033CV17144;1;486.61;486.61
039DD21131;1;324.41;324.41
343PE16144;2;405.52;811.04
R-VW-004-HR;1;269;269
ILZKBR7B8G;66;7.35;485.1
VWR810000;34;15.824;538.016
883089.000151;1;913.5;913.5
001243.999532;2;385.68;771.36
EVE-A35-CF-INT;6;742.8;4456.8
EVE-A35-CF-CHG;5;428.4;2142
034-106-3039;6;325;1950
CTS-HW-306;6;53.99;323.94
CTS-IT-277;9;126.49;1138.41
KLC233;2;70.426;140.852
VWR180002;43;16.5715;712.5745
058129717D;2;1.3;2.6
06K129717A;44;1.8;79.2
11127565286;31;4.05;125.55
AC-MK7-CP;51;9;459
T50-10-1;11;32.58;358.38
PPF-1198;1;29.509;29.509
PPF-9933;2;29.509;59.018
SBMP082;9;121.19;1090.71
MMTC-SUP-20;1;273.9;273.9
MMSBH-F80-15;2;260.7;521.4
"THE-8J 003 02";2;20;40
KT4033;2;530.78;1061.56
KT4048;2;667.01;1334.02
VWR12G7R600OS;15;17.3305;259.9575
VWR62005MM;4;56.511;226.044
VWR180003;17;16.5715;281.7155
VWR31G8GT;11;148.3385;1631.7235
SFDX089;4;349.27;1397.08
WB-512;3;30.705;92.115
KLC140-255;2;62.5945;125.189
KDT975;2;154.169;308.338
MMAI-SUP-20;2;243.54;487.08
CI100033-B;20;160.96;3219.2
MS100137;6;139.97;839.82
MS100110;7;27.97;195.79
MMRAD-SUP-20;1;426.36;426.36
MMRAD-SUP-20A;1;313.39;313.39
9-307-1060;15;103.95;1559.25
9-441-0901;1;158.95;158.95
AC-45-BT;8;14.7;117.6
AC-B48-BT;2;13.55;27.1
AC-MK7-TO;20;38;760
7-502;1;95.4;95.4
7-400;2;79.5;159
7-404;1;101.4;101.4
7-402;2;95.4;190.8
7-500;1;107.4;107.4
6-01-G;8;17.4;139.2
06K103484F;44;1.85;81.4
KLC242;2;64.722;129.444
BTF102Z;2;103.9715;207.943
CTS-CRI-14422;2;389.99;779.98
CTS-BV-0009-3;2;137.49;274.98
VWR3131S3;3;148.3385;445.0155
011EM16134;2;258.73;517.46
ATINTHYU1;2;370.392;740.784
ARMABM92M3-A;2;678;1356
VWR190000;7;60.283;421.981
ARMABM87M2-A;2;715;1430
ARMAHDATYR-A;2;665.5;1331
ARMATYPFK8-A;2;605;1210
ARMAADS5B9-A;2;665.5;1331
ARMAAUDIS4-A;1;653.4;653.4
EVE-GR4-CF-INT;22;780;17160
VWR680004;3;516.6375;1549.9125
VWR680014;5;353.1995;1765.9975
MS100112;12;31.47;377.64
CI100038;9;769.97;6929.73
CI100038-B;8;262.46;2099.68
CI100039-B;17;118.97;2022.49
ATEXHHYU1;1;180.067;180.067
PPF-9856;2;29.509;59.018
PPF-9998;3;29.509;88.527
PPF-9774;2;29.509;59.018
ARMAAD0RS6-A;2;847;1694
ARMATYFT86-A;2;468;936
ARMABZA450G-A;5;663;3315
ARMABZA450S-A;1;393;393
ARMABZA250S;3;592.9;1778.7
ARMABM8235-A;1;541.75;541.75
ARMABMW335-A;2;541.2;1082.4
ARMAFDMK40-A;1;308.55;308.55
ARMAMINR60-A;2;369;738
ARMABM82M4-A;2;1207;2414
ARMAAD0RS3-A;5;756;3780
ARMAAD08VA-A;2;756;1512
CTS-IT-820;5;119.99;599.95
CS57-AR60016;1;43.8;43.8
CS57-AR60022;1;38;38
CS57-AR60037;2;45.6;91.2
CS57-AR60038;2;96;192
CS57-AR60019;3;40.8;122.4
CS57-AR60009;2;42;84
ARMAFDFIST-A;2;209;418
ARMAFDMK30;2;209;418
ARMAGOLF7G-A;4;598.95;2395.8
CG85-02-0023;8;194;1552
1CCVW08F02;3;121;363
ARMAAD0RS4-1;2;88;176
ES-311366;6;28.78848;172.73088
SD-3312759S;3;70.7952;212.3856
ES-315086;9;25.4016;228.6144
ES-361074;5;26.9892;134.946
ES-325248;4;20.9916;83.9664
MMRAD-MK7-15;9;312.95;2816.55
MMRAD-MK7-15A;6;156.2;937.2
MMINT-MK6-06;7;454.84;3183.88
MMRAD-MIA-06;4;199.36;797.44
ES-361077;1;26.9892;26.9892
ES-325499;2;20.9916;41.9832
ES-351122;4;26.9892;107.9568
ES-355042;3;20.9916;62.9748
ES-351186;8;26.9892;215.9136
ES-355194;7;20.9916;146.9412
ES-351268;10;28.78848;287.8848
ES-355270;8;25.4016;203.2128
ES-351301;5;26.9892;134.946
ES-351255;4;28.78848;115.15392
ES-355257;4;25.4016;101.6064
ES-331140;2;26.9892;53.9784
ES-335036;3;20.9916;62.9748
ES-331238;4;28.78848;115.15392
ES-335112;8;25.4016;203.2128
ES-335300;3;20.9916;62.9748
ES-341225;6;26.9892;161.9352
ES-335233;9;25.4016;228.6144
ES-335161;4;25.4016;101.6064
ES-331120;2;26.9892;53.9784
ES-325198;5;20.9916;104.958
ES-321310;4;26.9892;107.9568
ES-321262;3;26.9892;80.9676
ES-331167;5;26.9892;134.946
ES-325469;2;25.4016;50.8032
SD-3352538;3;66.4734;199.4202
SD-3311001;9;104.958;944.622
SD-3355038;4;69.972;279.888
SD-3315007;2;89.56416;179.12832
SD-3355008;3;69.972;209.916
SD-3313061;1;76.9692;76.9692
SD-3355060;2;73.4706;146.9412
SD-3218172;4;80.4678;321.8712
SD-3252008;5;71.37144;356.8572
SD-3218112;3;81.99072;245.97216
SD-3252010;4;71.37144;285.48576
SD-3252028;3;130.84764;392.54292
SD-3212031;5;138.2976;691.488
SD-3212037;1;103.2087;103.2087
SD-3252034;4;100.75968;403.03872
SD-3416003;1;115.10394;115.10394
AMS.21.09.0002-1;3;74.96;224.88
ALP.07.07.0010-1;1;1679.99;1679.99
BSR20XXXZ;1;99.636;99.636
BBF46;4;107.3065;429.226
BMF74;2;138.023;276.046
SD-3456004;2;104.71104;209.42208
SD-3416053;2;157.437;314.874
SD-3456054;2;143.4426;286.8852
SD-3118264;3;74.74656;224.23968
SD-3158900;3;81.99072;245.97216
SD-3617001;3;73.4706;220.4118
SD-3657010;3;73.4706;220.4118
SD-3617003;4;118.9524;475.8096
SD-3657012;2;101.4594;202.9188
WSK-TOY002;6;98.325;589.95
SD-3617023;4;111.9552;447.8208
SD-3657014;3;115.10394;345.31182
SD-3512802;4;79.41528;317.66112
SD-3552803;4;79.41528;317.66112
SD-3513005;3;73.4706;220.4118
SD-3552805;2;59.4762;118.9524
SD-3513099;2;79.41528;158.83056
SD-3551535;3;73.4706;220.4118
SD-3513145;4;73.4706;293.8824
SD-3553070;3;87.465;262.395
SD-3513149;4;103.2087;412.8348
SD-3553084;3;91.31052;273.93156
MMTS-F80-15;20;62.69;1253.8
MMTS-CTR-17;6;28.59;171.54
SD-3519301;1;101.4594;101.4594
SD-3513007;3;97.9608;293.8824
SD-3559302;4;80.4678;321.8712
Z-9910017;8;111.9552;895.6416
Z-3250001;7;76.9692;538.7844
ILZKAR7A10;3;7.28;21.84
Z-321467;5;72.4416;362.208
Z-325469;2;69.972;139.944
ATINTYGR1;7;384.3645;2690.5515
AC-IS-TB;69;25.5;1759.5
Z-341225;17;72.4416;1231.5072
Z-335161;4;65.856;263.424
Z-335233;6;69.972;419.832
Z-325499;7;69.972;489.804
Z-345227;2;69.972;139.944
Z-361074;5;76.9692;384.846
Z-325248;3;69.972;209.916
Z-361077;4;72.4416;289.7664
FS-38034B24R;1;138.2976;138.2976
FS-38034B25L;1;138.2976;138.2976
FMMD5;3;73.1975;219.5925
034-504-Z013;1;162.5;162.5
6-1002-FRB;14;77.4;1083.6
R-BMW-018-I;3;402.5;1207.5
R-AUD-001-I;4;300.5;1202
C-AUD-004L;2;904;1808
FS-39033B44R;4;158.0544;632.2176
FS-39033B45L;4;158.0544;632.2176
FSBS40034B26R/27L;2;692.7228;1385.4456
FP3325137;6;192.423;1154.538
FP-3355132;3;108.4566;325.3698
EVE-ST38V8S-CF-ENG;8;342.6;2740.8
P3PSEN;3;37.7;113.1
KT9954;1;982.8;982.8
FMMD6;3;75.854;227.562
SES3078;2;553.74;1107.48
SES3078TIP;9;77.03;693.27
X-1030;13;12.4;161.2
CI100033-A;3;31.47;94.41
MS100113;12;38.47;461.64
CI100033;9;384.97;3464.73
CI100037;23;384.97;8854.31
VWR140004;4;124.9475;499.79
TS-0205-1010;1;155;155
EVE-C8RS6-CF-INT;8;1590;12720
TS-0203-1257;4;92.5;370
TS-0203-1262;3;102.48;307.44
TS-0203-1081;2;107.5;215
TS-0203-1104;1;15.98;15.98
AU128;1;690;690
TS-0203-1101;3;12.28;36.84
TS-0203-2002;1;15;15
TS-0720-1004;4;18.37;73.48
A1000008;10;13.97;139.7
MS100086;2;59.09;118.18
CI100039;25;192.46;4811.5
TS-0720-1003;2;22.98;45.96
MS100198;3;630.98;1892.94
MS100016;1;789.57;789.57
VWR17G8R600;22;30.1415;663.113
VWR190001;3;61.5365;184.6095
VWR160000;12;90.413;1084.956
SBMP083;4;137.26;549.04
SBMC083;3;192.39;577.17
SBMX083;1;401.86;401.86
TS-0720-1007;1;20;20
TS-0402-1001;1;12.48;12.48
VWR31G80R;5;148.3385;741.6925
VWR31P2GT;1;148.3385;148.3385
033CS17136;2;324.41;648.82
TS-0402-1004;2;10.36;20.72
TS-0402-1005;2;10.36;20.72
TS-0402-1006;4;14.23;56.92
TS-0402-1013;1;14.98;14.98
VWR54G5COMP;2;306.797;613.594
TS-0645-4052;1;94.98;94.98
TS-0645-3052;2;94.98;189.96
SAUC092;2;484.495;968.99
SAUP087;12;176.67;2120.04
STYP009;5;154.88;774.4
ATINTBMW7;3;381.4205;1144.2615
ATRADBMW1;1;415.8515;415.8515
KLC157;9;62.5945;563.3505
KCA417;8;18.5955;148.764
KLC175;2;70.426;140.852
KTA138A;2;119.393;238.786
TS-0622-5072;1;95;95
EVE-A45S-CF-INT;10;799.8;7998
CTS-EXH-DP-0026;2;899.99;1799.98
CTS-IT-938;18;219.99;3959.82
CTS-HW-450;5;89.99;449.95
CTS-IGN-006;204;19.49;3975.96
CTS-IGN-007;2;25.99;51.98
CTS-SUS-2002;1;82.49;82.49
MMTB-CTR-17;2;90.75;181.5
MMTB-SUP-20;6;121.93;731.58
MMTB-MUS4-15;2;113.03;226.06
MMTB-FOST-13;3;113.03;339.09
MMTB-N54-07;4;164.62;658.48
AC-MK7-FPT;16;3.2;51.2
AC-UNI-WD;125;3.5;437.5
A1000004;12;6.96;83.52
CI100040;6;279.97;1679.82
MS100195;1;83.97;83.97
CI100037-A;2;216.97;433.94
MS100180;1;244.96;244.96
ARMAMIM135-A;2;695.75;1391.5
ARMABM3034-A;3;666;1998
ARMABMWF30-A;2;666;1332
ARMAMSTG50-A;2;350.9;701.8
ARMAFDMSTG-A;4;350.9;1403.6
CG85-02-0002;5;193.6;968
ALP.07.03.0016-1;1;671.97;671.97
ALP.07.03.0014-1;1;149.97;149.97
AMS.04.05.0001-1;2;370.97;741.94
VWR810002;16;44.459;711.344
VWR29DQ381;5;413.655;2068.275
VWR130006;17;32.0275;544.4675
R-BMW-019-I;3;402.5;1207.5
03H971921;637;4.8;3057.6
R17-10-2;8;50;400
AC-180-EM;38;16.2;615.6
ATMSYGR02;3;202.147;606.441
ATMSYGR04;5;293.5145;1467.5725
S-TY/T/2;1;2088.75;2088.75
E-TY/SS/3;2;327.44;654.88
SMA0600-1P-BK;3;11.49;34.47
STY0014-1C-BK;2;22.22;44.44
ATINTFO55;2;344.885;689.77
U5099;38;43.09;1637.42
TS-0801-1002;1;57.5;57.5
TS-0645-2052;4;81.25;325
MMSBH-RX8-04K;1;281.05;281.05
FMINDK31;7;186.8635;1308.0445
ATMSFK802;2;310.2815;620.563
ATINTHON03;2;416.1735;832.347
ATMSYGR05;3;42.711;128.133
MS100210;106;24.47;2593.82
GPST;74;1;74
AMS-00.06.0108-1;938;0.42;393.96
PPF-1826;1;29.509;29.509
WSK-TOY001;1;113.5395;113.5395
BHF53Z;1;103.477;103.477
VWR12G7R600;6;206.08;1236.48
VWR12G7R600ITBLA;63;60.283;3797.829
ITGFST8;3;152.145;456.435
VWR180004;34;21.1025;717.485
VWR810003;4;150.696;602.784
AC-MK7-IM;5;230;1150
WB-508;1;69;69
ITGYARISKITEVO;2;355.787;711.574
ATIKMINI04;5;249.5845;1247.9225
VWR810005;9;97.957;881.613
VWR810004;6;113.022;678.132
VWR810009;6;31.648;189.888
CTS-F1x-M5M6-DF;2;599.99;1199.98
EVE-Vbadge;8;8.4;67.2
ATMSYGR06;3;226.412;679.236
ATMSYGR01;3;141.4845;424.4535
VWR120010;51;140.898;7185.798
VWR120003;17;140.898;2395.266
ILKR8E6;16;12.28;196.48
DILKAR8A8;30;19.05;571.5
AC-N54-TB;28;84;2352
BPR8EIX;4;8.37;33.48
R18-10-2;4;40;160
AC-MK7-GFH;12;16;192
MMOCF-BMW;2;34.06;68.12
CTS-HX-006;3;162.49;487.47
P3ESVA;1;49.3;49.3
PPF-1512;1;29.509;29.509
KCA510;8;108.7095;869.676
KTA285;4;187.105;748.42
KTA286;1;117.7485;117.7485
AC-MK7-BT;54;12;648
AC-27-YH;13;31.96;415.48
KTA259;1;157.2625;157.2625
EUPD6003411R;2;869.74;1739.48
MMAI-MK7-TI;4;84.15;336.6
AC-500-TB;70;21.76;1523.2
AC-45-TB;53;40.76;2160.28
AC-200-TB;58;27.76;1610.08
EUPD3003713R;2;428.72;857.44
ATINTVAG41;1;765.3135;765.3135
ATIKYGR02;1;427.869;427.869
ATIKNIS01;2;210.3925;420.785
ILKAR7L11;8;13.13;105.04
MMHOSE-MK7-15RRBK;1;17.05;17.05
EUPD4003106R;4;677.742;2710.968
EUPD6003412R;1;942.22;942.22
EUPD4004701R;5;479.74;2398.7
EUPD4002102R;1;407.74;407.74
EUPD4002112R;5;437.74;2188.7
EUPD4005001R;1;474.22;474.22
EUPD6002209R;2;629.742;1259.484
EUPD8002210R;1;839.74;839.74
EUPD6003401R;1;767.74;767.74
EUPD6002211R;2;629.74;1259.48
EUPD6002210R;2;629.74;1259.48
EUPD5002115R;3;569.74;1709.22
EUPD4003601R;1;467.74;467.74
EUPD4003302R;1;682.22;682.22
EUPD4003211R;3;419.74;1259.22
EUPD2003301R;3;448.22;1344.66
EUPD4002711R;3;571.72;1715.16
VWR190002;7;45.2065;316.4455
ALP.07.04.0028-2;3;146.17;438.51
CI100035-B;4;262.46;1049.84
AC-MK8-MD;71;26.5;1881.5
AC-BM-ODP;58;2.5;145
AC-27-DEL;6;6.5;39
PPF-9786;2;29.509;59.018
RPF-2045;5;24.817;124.085
VWR810006;12;158.2285;1898.742
SP-27;18;10.7;192.6
CTS-A90-HX;2;329.99;659.98
ATMSYGR07;7;96.4505;675.1535
ATMSREN8;4;95.818;383.272
ATMSREN7;2;95.818;191.636
DP-BM/SS/9;1;1424.59;1424.59
SFDC091;4;185.22;740.88
ATIKHYU5;5;211.945;1059.725
ATMSHYU4;1;157.9985;157.9985
WB-323;5;28.612;143.06
VWR520000;4;105.478;421.912
VWRA10000;3;5.6465;16.9395
EUPD4002701R;1;521.74;521.74
VWR150002;2;201.5605;403.121
ALP.37.03.0004-2;1;156;156
RC-HE64;2;26.52;53.04
EVE-G8XMV2-CF-INT;25;1590;39750
